"","ID","title","description","streetaddress","city","state","amenityfeatures","type","notes","dateadded","lastmodified","Year","full.address","lon","lat","geoAddress","Status"
"6335",768,"Locker","(Use rear entrance - Leather &  'toy ' shop)","1732 Westheimer","Houston","TX","(W) - Western or coyboy types,(PT) - Pool Table,(*) - Very popular","Bars/Clubs","","12/5/2019 6:30pm","12/16/2019 3:21pm",1978,"1732 Westheimer, Houston, TX",-95.4035421,29.7428851,"1732 westheimer rd, houston, tx 77098, usa","Google Verified Location"
"6336",896,"Locker","(Cruisy) (Leather & toy shop) (Summer - weekends, patio popular) (use side entrance)","1732 Westheimer","Houston","TX","(W) - Western or coyboy types,(PT) - Pool Table,(WE) = Weekends,(*) - Very popular","Bars/Clubs,Cruising Areas","","12/6/2019 4:02pm","12/6/2019 5:59pm",1980,"1732 Westheimer, Houston, TX",-95.4035421,29.7428851,"1732 westheimer rd, houston, tx 77098, usa","Google Verified Location"
"6337",649,"Filling Station","","1801 Richmond","Houston","TX","(W) - Western or coyboy types","Bars/Clubs",NA,"11/8/2019 7:53pm","11/10/2019 2:21pm",1977,"1801 Richmond, Houston, TX",-95.4049586,29.7339648,"1801 richmond ave, houston, tx 77098, usa","Google Verified Location"
"6338",788,"Ranch Hi Lite","(Sun. buffet*)","6800 S. Main","Houston","TX","(D) - Dancing,(*) - Very popular","Bars/Clubs,Restaurant","","10/25/2019 7:43pm","12/18/2019 3:11pm",1979,"6800 S. Main, Houston, TX",-95.4051222,29.7074323,"6800 main st, houston, tx 77030, usa","Google Verified Location"
"6339",672,"Ranch Hi Lite","Frontenac Plaza","6800 S. Main","Houston","TX","(D) - Dancing","Bars/Clubs",NA,"11/8/2019 8:00pm","11/10/2019 2:21pm",1977,"6800 S. Main, Houston, TX",-95.4051222,29.7074323,"6800 main st, houston, tx 77030, usa","Google Verified Location"
"6340",786,"Ranch Hi Lite","(Sunday buffet)","6800 So. Main","Houston","TX","(D) - Dancing,(*) - Very popular","Bars/Clubs","","12/6/2019 10:55am","12/16/2019 3:21pm",1978,"6800 So. Main, Houston, TX",-95.4051222,29.7074323,"6800 main st, houston, tx 77030, usa","Google Verified Location"
"6341",914,"Ranch Hi Lite","(Sun. buffet popular)","6800 S. Main","Houston","TX","(D) - Dancing,(*) - Very popular","Bars/Clubs","","12/6/2019 4:02pm","12/6/2019 6:37pm",1980,"6800 S. Main, Houston, TX",-95.4051222,29.7074323,"6800 main st, houston, tx 77030, usa","Google Verified Location"
"6342",232,"Plantation Club","","1940 W. Gray","Houston","TX","(P) - Private club - Inquire locally to admission,(D) - Dancing,(YC) - Young and/or collegiate types,(*) - Very popular","Bars/Clubs",NA,"8/13/2019 2:17pm","8/13/2019 2:50pm",1969,"1940 W. Gray, Houston, TX",-95.4057652,29.7530994,"1940 w gray st, houston, tx 77019, usa","Google Verified Location"
"6343",251,"Plantantion Club","","1940 W. Gray","Houston","TX","(P) - Private club - Inquire locally to admission,(D) - Dancing,(YC) - Young and/or collegiate types,(*) - Very popular","Bars/Clubs",NA,"9/7/2019 2:03pm","9/8/2019 12:00am",1970,"1940 W. Gray, Houston, TX",-95.4057652,29.7530994,"1940 w gray st, houston, tx 77019, usa","Google Verified Location"
"6344",897,"Manhole","(Clothing store)","1983 W. Gray","Houston","TX","","Business","","12/6/2019 4:02pm","12/6/2019 5:59pm",1980,"1983 W. Gray, Houston, TX",-95.4077784,29.7526862,"1983 w gray st, houston, tx 77019, usa","Google Verified Location"
"6345",774,"Manhole","(Clothing store)","1983 W. Gray","Houston","TX","","Bars/Clubs","","10/25/2019 7:39pm","10/28/2019 10:06am",1979,"1983 W. Gray, Houston, TX",-95.4077784,29.7526862,"1983 w gray st, houston, tx 77019, usa","Google Verified Location"
"6346",771,"Manhole","(Clothing store)","1983 W. Gray","Houston","TX","","Business","","12/5/2019 6:30pm","12/16/2019 3:21pm",1978,"1983 W. Gray, Houston, TX",-95.4077784,29.7526862,"1983 w gray st, houston, tx 77019, usa","Google Verified Location"
"6347",907,"Old Plantation","(Top 'Super bar') (Disco) (Coffee after hours)","2020 Kipling","Houston","TX","(YC) - Young and/or collegiate types,(D) - Dancing,(PT) - Pool Table,(S) - Shows - impersonators or record pantomime acts - often touristy,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours,(*) - Very popular","Bars/Clubs","","12/6/2019 4:02pm","12/6/2019 6:06pm",1980,"2020 Kipling, Houston, TX",-95.4087632,29.74026,"2020 kipling st, houston, tx 77098, usa","Google Verified Location"
"6348",257,"Bayou Landing","","2020 Kipling","Houston","TX","(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(*) - Very popular","Bars/Clubs","","12/17/2019 9:52am","12/17/2019 9:52am",1975,"2020 Kipling, Houston, TX",-95.4087632,29.74026,"2020 kipling st, houston, tx 77098, usa","Google Verified Location"
"6349",579,"Bayou Landing","","2020 Kipling","Houston","TX","(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing","Bars/Clubs",NA,"11/8/2019 11:59am","11/8/2019 12:27pm",1976,"2020 Kipling, Houston, TX",-95.4087632,29.74026,"2020 kipling st, houston, tx 77098, usa","Google Verified Location"
"6350",783,"Old Plantation","(C-AH) (Top  'super bar) (Disco)","2020 Kipling","Houston","TX","(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing,(PT) - Pool Table,(S) - Shows - impersonators or record pantomime acts - often touristy,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours","Bars/Clubs","","10/25/2019 7:43pm","12/18/2019 3:12pm",1979,"2020 Kipling, Houston, TX",-95.4087632,29.74026,"2020 kipling st, houston, tx 77098, usa","Google Verified Location"
"6351",478,"Bayou Landing","","2020 Kipling","Houston","TX","(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular","Bars/Clubs","","9/7/2019 9:49am","9/7/2019 10:55am",1974,"2020 Kipling, Houston, TX",-95.4087632,29.74026,"2020 kipling st, houston, tx 77098, usa","Google Verified Location"
"6352",669,"Old Plantation","(Disco) (Also C-AH-WE) (Several bars)","2020 Kipling","Houston","TX","(*) - Very popular,(W) - Western or coyboy types,(YC) - Young and/or collegiate types,(D) - Dancing,(E) - Entertainment,(PT) - Pool Table,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours,(WE) - Weekends","Bars/Clubs",NA,"11/8/2019 8:00pm","12/18/2019 12:29pm",1977,"2020 Kipling, Houston, TX",-95.4087632,29.74026,"2020 kipling st, houston, tx 77098, usa","Google Verified Location"
"6353",782,"Old Plantation","( 'Super bar ' with (YC) (Disco) (D) (PT) (S) (E)","2020 Kipling","Houston","TX","(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing,(PT) - Pool Table,(S) - Shows - impersonators or record pantomime acts - often touristy,(E) - Entertainment","Bars/Clubs","","12/6/2019 10:55am","12/16/2019 3:21pm",1978,"2020 Kipling, Houston, TX",-95.4087632,29.74026,"2020 kipling st, houston, tx 77098, usa","Google Verified Location"
"6354",781,"Now or Never","(Looks promising)","441 W. Mt. Houston","Houston","TX","""(G) - Girls/Ms, but seldom exclusively"",(PT) - Pool Table","Bars/Clubs","","12/6/2019 10:38am","12/16/2019 3:21pm",1978,"441 W. Mt. Houston, Houston, TX",-95.4089064,29.8972461,"441 w mt houston rd, houston, tx 77037, usa","Google Verified Location"
"6355",780,"Ms. Take II","","2047 Marshall","Houston","TX","""(G) - Girls/Ms, but seldom exclusively"",(S) - Shows - impersonators or record pantomime acts - often touristy,(*) - Very popular","Bars/Clubs","","10/25/2019 7:43pm","10/28/2019 10:06am",1979,"2047 Marshall, Houston, TX",-95.4094638,29.7390345,"2047 marshall st, houston, tx 77098, usa","Google Verified Location"
"6356",904,"Ms. Take II","(Some ladies)","2047 Marshall","Houston","TX","""(L) - Ladies/Ms, but seldom exclusively unless noted""","Bars/Clubs","","12/6/2019 4:02pm","12/6/2019 6:04pm",1980,"2047 Marshall, Houston, TX",-95.4094638,29.7390345,"2047 marshall st, houston, tx 77098, usa","Google Verified Location"
"6357",786,"Petite Europe","","2049 Richmond","Houston","TX","(M) - Mixed - Some Straights","Restaurant","","10/25/2019 7:43pm","10/28/2019 9:54am",1979,"2049 Richmond, Houston, TX",-95.4097344,29.7338843,"2049 richmond ave, houston, tx 77098, usa","Google Verified Location"
"6358",766,"Le Branch","(Gifts & birds)","2045 W. Alabama","Houston","TX","","Bars/Clubs","","12/5/2019 6:30pm","12/16/2019 3:21pm",1978,"2045 W. Alabama, Houston, TX",-95.410011,29.7383372,"2045 w alabama st, houston, tx 77098, usa","Google Verified Location"
"6359",217,"Roaring Sixties","","2305 Shepherd","Houston","TX","(*) - Very popular,""(G) - Girls, but seldom exclusively"",(D) - Dancing","Bars/Clubs","","12/17/2019 9:52am","12/17/2019 9:52am",1975,"2305 Shepherd, Houston, TX",-95.4102219,29.8070229,"2305 n shepherd dr, houston, tx 77008, usa","Google Verified Location"
"6360",253,"Roaring 60's","","2305 Shepherd","Houston","TX","""(G) - Girls, but rarely exclusively""","Bars/Clubs",NA,"9/7/2019 2:03pm","9/8/2019 12:00am",1970,"2305 Shepherd, Houston, TX",-95.4102219,29.8070229,"2305 n shepherd dr, houston, tx 77008, usa","Google Verified Location"
"6361",503,"Roaring Sixties","","2305 Shepherd","Houston","TX","""(G) - Girls, but seldom exclusively"",(D) - Dancing,(*) - Very popular","Bars/Clubs","","9/7/2019 10:27am","9/7/2019 10:55am",1974,"2305 Shepherd, Houston, TX",-95.4102219,29.8070229,"2305 n shepherd dr, houston, tx 77008, usa","Google Verified Location"
"6362",675,"Salty Dog Books & Arcade","","2005 S. Shepard","Houston","TX","","Book Store",NA,"11/8/2019 8:00pm","11/10/2019 1:46pm",1977,"2005 S. Shepard, Houston, TX",-95.4103422,29.7478004,"2005 s shepherd dr, houston, tx 77019, usa","Google Verified Location"
"6363",613,"Salty Dog Books & Arcade","","2005 S. Shepherd","Houston","TX","","Book Store",NA,"11/8/2019 11:59am","11/8/2019 12:34pm",1976,"2005 S. Shepherd, Houston, TX",-95.4103422,29.7478004,"2005 s shepherd dr, houston, tx 77019, usa","Google Verified Location"
"6364",460,"Roaring Sixties","","2305 S. Shepherd","Houston","TX","""(G) - Girls, but seldom exclusively"",(D) - Dancing","Bars/Clubs",NA,"10/1/2019 4:42pm","10/28/2019 9:41am",1973,"2305 S. Shepherd, Houston, TX",-95.4103775,29.745453,"2305 s shepherd dr, houston, tx 77019, usa","Google Verified Location"
"6365",234,"Roaring 60s","","2305 S. Shepard","Houston","TX","""(G) - Girls, but rarely exclusively""","Bars/Clubs",NA,"8/13/2019 2:17pm","8/13/2019 2:50pm",1969,"2305 S. Shepard, Houston, TX",-95.4103775,29.745453,"2305 s shepherd dr, houston, tx 77019, usa","Google Verified Location"
"6366",273,"Roaring Sixties","","2305 S. Shepherd","Houston","TX","""(G) - Girls, but rarely exclusively""","Bars/Clubs","","8/31/2019 11:17am","8/31/2019 11:50am",1971,"2305 S. Shepherd, Houston, TX",-95.4103775,29.745453,"2305 s shepherd dr, houston, tx 77019, usa","Google Verified Location"
"6367",348,"Roaring Sixties","","2305 S. Shepherd","Houston","TX","""(G) - Girls, but seldom exclusively"",(D) - Dancing,(P) - Private club - Inquire locally to admission,(*) - Very popular","Bars/Clubs",NA,"9/13/2019 1:51pm","10/28/2019 9:27am",1972,"2305 S. Shepherd, Houston, TX",-95.4103775,29.745453,"2305 s shepherd dr, houston, tx 77019, usa","Google Verified Location"
"6368",155,"Living Room","","","Houston","TX","(M) - Mixed Crowds","Bars/Clubs","","9/7/2019 11:49am","9/7/2019 1:18pm",1974,", Houston, TX",-95.410693,29.749091,"unclear_coded_by_hand","Verified Location"
"6369",453,"New Image of Scene I","","1904 S. Shepherd","Houston","TX","(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing","Bars/Clubs",NA,"10/1/2019 4:42pm","10/28/2019 9:41am",1973,"1904 S. Shepherd, Houston, TX",-95.410999,29.7488203,"1904 s shepherd dr, houston, tx 77019, usa","Google Verified Location"
"6370",351,"Scene I","","1904 S. Shepherd","Houston","TX","(HIP) - Heads frequent,(S) - Shows - impersonators or record pantomime acts - often touristy,(*) - Very popular","Bars/Clubs",NA,"9/13/2019 1:51pm","10/28/2019 9:27am",1972,"1904 S. Shepherd, Houston, TX",-95.410999,29.7488203,"1904 s shepherd dr, houston, tx 77019, usa","Google Verified Location"
"6371",277,"Scene I.","","1904 S. Shepherd","Houston","TX","","Bars/Clubs","","8/31/2019 11:17am","8/31/2019 11:50am",1971,"1904 S. Shepherd, Houston, TX",-95.410999,29.7488203,"1904 s shepherd dr, houston, tx 77019, usa","Google Verified Location"
"6372",881,"Cove","(Disco)","2912 S. Shepherd","Houston","TX","(B) - Blacks frequent,""(L) - Ladies/Ms, but seldom exclusively unless noted"",(D) - Dancing","Bars/Clubs","","12/6/2019 4:02pm","12/6/2019 5:50pm",1980,"2912 S. Shepherd, Houston, TX",-95.41124,29.7394036,"2912 s shepherd dr, houston, tx 77098, usa","Google Verified Location"
"6373",753,"Cove","(Disco)","2912 S. Shepard","Houston","TX","(B) - Blacks frequent,""(G) - Girls/Ms, but seldom exclusively"",(D) - Dancing","Bars/Clubs","","10/25/2019 7:25pm","10/28/2019 10:06am",1979,"2912 S. Shepard, Houston, TX",-95.41124,29.7394036,"2912 s shepherd dr, houston, tx 77098, usa","Google Verified Location"
"6374",790,"Sparkle Plenty","(Disco)","2912 So. Shepherd","Houston","TX","(D) - Dancing","Bars/Clubs","","12/6/2019 10:55am","12/16/2019 3:21pm",1978,"2912 So. Shepherd, Houston, TX",-95.41124,29.7394036,"2912 s shepherd dr, houston, tx 77098, usa","Google Verified Location"
"6375",645,"Depository","(Unisex) (Disco)","2606 Peckham","Houston","TX","(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,(E) - Entertainment,(*) - Very popular","Bars/Clubs",NA,"11/8/2019 7:53pm","11/10/2019 2:21pm",1977,"2606 Peckham, Houston, TX",-95.4117498,29.7423051,"2606 peckham st, houston, tx 77098, usa","Google Verified Location"
"6376",337,"Kim Gate Club","","3807 Farnham","Houston","TX","(S) - Shows - impersonators or record pantomime acts - often touristy,""(G) - Girls, but seldom exclusively"",(P) - Private club - Inquire locally to admission","Restaurant",NA,"9/13/2019 1:39pm","10/28/2019 9:15am",1972,"3807 Farnham, Houston, TX",-95.4118178,29.7323985,"3807 farnham st, houston, tx 77098, usa","Google Verified Location"
"6377",329,"Club Romulus","","2151 Richmond Ave.","Houston","TX","(YC) - Young and/or collegiate types,(D) - Dancing,(HIP) - Heads frequent,(P) - Private club - Inquire locally to admission,(*) - Very popular","Bars/Clubs",NA,"9/13/2019 1:20pm","10/28/2019 9:27am",1972,"2151 Richmond Ave., Houston, TX",-95.4120332,29.7339065,"2151 richmond ave, houston, tx 77098, usa","Google Verified Location"
"6378",259,"Club Romulus","","2151 Richmond Ave.","Houston","TX","(P) - Private club - Inquire locally to admission,(D) - Dancing,(YC) - Young and/or collegiate types,(*) - Very popular","Bars/Clubs","","8/31/2019 11:17am","8/31/2019 11:50am",1971,"2151 Richmond Ave., Houston, TX",-95.4120332,29.7339065,"2151 richmond ave, houston, tx 77098, usa","Google Verified Location"
"6379",274,"Romulus","(see Club Romulus)","2151 Richmond Ave","Houston","TX","(*) - Very popular","Bars/Clubs","","8/31/2019 11:17am","8/31/2019 11:50am",1971,"2151 Richmond Ave, Houston, TX",-95.4120332,29.7339065,"2151 richmond ave, houston, tx 77098, usa","Google Verified Location"
"6380",746,"Auntie Mame ' s","(Deli) (24 hrs.)","2278 W. Holcombe","Houston","TX","","Restaurant","","10/25/2019 7:25pm","10/28/2019 9:54am",1979,"2278 W. Holcombe, Houston, TX",-95.4121395,29.7072115,"2278 w holcombe blvd, houston, tx 77030, usa","Google Verified Location"
"6381",742,"Auntie Mame","(Deli) Open AH & lunches)","2278 W. Holcombe","Houston","TX","(AH) - After Hours","Restaurant","","12/5/2019 6:22pm","12/18/2019 12:31pm",1978,"2278 W. Holcombe, Houston, TX",-95.4121395,29.7072115,"2278 w holcombe blvd, houston, tx 77030, usa","Google Verified Location"
"6382",868,"Auntie Mame's","(Deli) (24 hrs.)","2278 W. Holcomb","Houston","TX","","Restaurant","","12/6/2019 4:02pm","12/6/2019 5:35pm",1980,"2278 W. Holcomb, Houston, TX",-95.4121395,29.7072115,"2278 w holcombe blvd, houston, tx 77030, usa","Google Verified Location"
"6383",581,"Briar Patch","","2294 W. Holcombe Blvd.","Houston","TX","(OC) - Older/More Mature Crowd,(*) - Very popular","Bars/Clubs",NA,"11/8/2019 11:59am","11/8/2019 12:27pm",1976,"2294 W. Holcombe Blvd., Houston, TX",-95.4121837,29.7072811,"2294 w holcombe blvd, houston, tx 77030, usa","Google Verified Location"
"6384",200,"Briar Patch","","2294 W. Holcombe Blvd.","Houston","TX","(*) - Very popular","Bars/Clubs","","12/17/2019 9:52am","12/17/2019 9:52am",1975,"2294 W. Holcombe Blvd., Houston, TX",-95.4121837,29.7072811,"2294 w holcombe blvd, houston, tx 77030, usa","Google Verified Location"
"6385",744,"Briar Patch","","2294 Holcombe","Houston","TX","(OC) - Older/More Mature Crowd,(*) - Very popular","Bars/Clubs","","12/5/2019 6:22pm","12/16/2019 3:22pm",1978,"2294 Holcombe, Houston, TX",-95.4121837,29.7072811,"2294 w holcombe blvd, houston, tx 77030, usa","Google Verified Location"
"6386",640,"Briar Patch","","2294 W. Holcombe Blvd.","Houston","TX","(OC) - Older/More Mature Crowd,(*) - Very popular","Bars/Clubs",NA,"11/8/2019 7:47pm","11/10/2019 2:21pm",1977,"2294 W. Holcombe Blvd., Houston, TX",-95.4121837,29.7072811,"2294 w holcombe blvd, houston, tx 77030, usa","Google Verified Location"
"6387",749,"Briar Patch","(Some OC)","2294 Holcombe","Houston","TX","(*) - Very popular,(OC) - Older/More Mature Crowd","Bars/Clubs","","10/25/2019 7:25pm","12/18/2019 2:56pm",1979,"2294 Holcombe, Houston, TX",-95.4121837,29.7072811,"2294 w holcombe blvd, houston, tx 77030, usa","Google Verified Location"
"6388",876,"Briar Patch","(Some older crowd)","2294 Holcombe","Houston","TX","(OC) - Older/More Mature Crowd","Bars/Clubs","","12/6/2019 4:02pm","12/6/2019 5:48pm",1980,"2294 Holcombe, Houston, TX",-95.4121837,29.7072811,"2294 w holcombe blvd, houston, tx 77030, usa","Google Verified Location"
"6389",480,"Briar Patch","","2294 W. Holcombe Blvd.","Houston","TX","(PE) - Pretty elegant - jacket & tie may be required,(*) - Very popular","Bars/Clubs","","9/7/2019 9:49am","9/7/2019 10:55am",1974,"2294 W. Holcombe Blvd., Houston, TX",-95.4121837,29.7072811,"2294 w holcombe blvd, houston, tx 77030, usa","Google Verified Location"
"6390",493,"Les Quartre aisons","(Old Market Square)","316 Milan","Houston","TX","(M) - Mixed Crowds,(PE) - Pretty elegant - jacket & tie may be required","Bars/Clubs","","9/7/2019 9:49am","9/7/2019 10:55am",1974,"316 Milan, Houston, TX",-95.412223,29.6064817,"milan dr, houston, tx 77047, usa","Google Verified Location"
